fecha,vuelos_totales,atrasos_totales_arribo,atrasos_totales_salida,vuelos_cancelados,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
7/11/2005,19796,2933,2428,181,19796,19796,19796,19796,19796
8/10/2005,16662,2588,2295,137,16662,16662,16662,16662,16662
10/8/2005,20979,5068,4338,392,20979,20979,20979,20979,20979
11/7/2005,20925,5469,5097,565,20925,20925,20925,20925,20925
20/7/2005,20886,6309,5392,582,20886,20886,20886,20886,20886
12/6/2005,19929,5045,4555,224,19929,19929,19929,19929,19929
30/6/2005,20872,9353,8228,455,20872,20872,20872,20872,20872
21/6/2005,20744,3349,3046,210,20744,20744,20744,20744,20744
13/5/2005,20536,3887,3142,147,20536,20536,20536,20536,20536
31/5/2005,20375,3219,2781,126,20375,20375,20375,20375,20375
22/5/2005,19513,2925,2679,137,19513,19513,19513,19513,19513
14/4/2005,20491,2174,1754,93,20491,20491,20491,20491,20491
23/4/2005,17672,3809,3070,290,17672,17672,17672,17672,17672
15/3/2005,20324,2299,1738,149,20324,20324,20324,20324,20324
24/3/2005,20496,4565,4088,221,20496,20496,20496,20496,20496
16/2/2005,20002,4238,3453,270,20002,20002,20002,20002,20002
25/2/2005,20332,5068,4528,271,20332,20332,20332,20332,20332
17/1/2005,19804,4448,3871,337,19804,19804,19804,19804,19804
26/1/2005,19412,4641,3701,607,19412,19412,19412,19412,19412
5/12/2005,19112,5971,4586,355,19112,19112,19112,19112,19112
6/11/2005,18706,4464,3616,222,18706,18706,18706,18706,18706
7/10/2005,19934,5528,4922,340,19934,19934,19934,19934,19934
10/7/2005,20029,4250,4100,524,20029,20029,20029,20029,20029
11/6/2005,18581,4845,4425,407,18581,18581,18581,18581,18581
20/6/2005,20855,3927,3257,215,20855,20855,20855,20855,20855
12/5/2005,20534,3551,2754,129,20534,20534,20534,20534,20534
30/5/2005,19520,2530,2108,241,19520,19520,19520,19520,19520
21/5/2005,17688,1927,1853,133,17688,17688,17688,17688,17688
13/4/2005,20336,2173,1465,150,20336,20336,20336,20336,20336
22/4/2005,20512,5901,4781,363,20512,20512,20512,20512,20512
14/3/2005,20462,2816,2358,182,20462,20462,20462,20462,20462
23/3/2005,20411,5968,5035,483,20411,20411,20411,20411,20411
15/2/2005,19751,3898,3303,493,19751,19751,19751,19751,19751
24/2/2005,20288,7246,5871,943,20288,20288,20288,20288,20288
16/1/2005,18775,3855,3161,297,18775,18775,18775,18775,18775
25/1/2005,19406,2174,1978,269,19406,19406,19406,19406,19406
4/12/2005,18064,6952,5743,279,18064,18064,18064,18064,18064
5/11/2005,16403,1894,1524,113,16403,16403,16403,16403,16403
6/10/2005,19921,4467,3712,251,19921,19921,19921,19921,19921
10/6/2005,20831,7588,6406,516,20831,20831,20831,20831,20831
20/5/2005,20492,6298,5692,436,20492,20492,20492,20492,20492
11/5/2005,20341,4615,3837,555,20341,20341,20341,20341,20341
12/4/2005,20128,2208,1639,232,20128,20128,20128,20128,20128
30/4/2005,17594,4722,3923,352,17594,17594,17594,17594,17594
21/4/2005,20472,2372,2069,154,20472,20472,20472,20472,20472
13/3/2005,19477,2772,2472,128,19477,19477,19477,19477,19477
31/3/2005,20477,5556,5074,450,20477,20477,20477,20477,20477
22/3/2005,20338,4496,3695,437,20338,20338,20338,20338,20338
14/2/2005,19975,3661,2780,422,19975,19975,19975,19975,19975
23/2/2005,20211,4045,3112,257,20211,20211,20211,20211,20211
15/1/2005,16826,2634,2575,315,16826,16826,16826,16826,16826
24/1/2005,19769,5264,4785,865,19769,19769,19769,19769,19769
3/12/2005,15679,2408,1806,151,15679,15679,15679,15679,15679
4/11/2005,19820,2525,2072,67,19820,19820,19820,19820,19820
5/10/2005,19739,3329,2900,293,19739,19739,19739,19739,19739
10/5/2005,20148,2064,1605,215,20148,20148,20148,20148,20148
11/4/2005,20468,4564,3687,400,20468,20468,20468,20468,20468
20/4/2005,20333,3129,2432,206,20333,20333,20333,20333,20333
12/3/2005,17664,3849,3361,150,17664,17664,17664,17664,17664
30/3/2005,20394,3266,2707,394,20394,20394,20394,20394,20394
21/3/2005,20477,4170,3727,180,20477,20477,20477,20477,20477
13/2/2005,18952,3691,3113,259,18952,18952,18952,18952,18952
22/2/2005,20224,5395,4482,315,20224,20224,20224,20224,20224
14/1/2005,19866,6566,5802,362,19866,19866,19866,19866,19866
23/1/2005,18773,6182,5917,2995,18773,18773,18773,18773,18773
2/12/2005,19272,4333,3485,197,19272,19272,19272,19272,19272
3/11/2005,19827,2647,2104,82,19827,19827,19827,19827,19827
4/10/2005,19459,2729,2156,286,19459,19459,19459,19459,19459
10/4/2005,19528,2548,2385,864,19528,19528,19528,19528,19528
11/3/2005,20520,6129,5105,177,20520,20520,20520,20520,20520
20/3/2005,19498,4167,3831,155,19498,19498,19498,19498,19498
12/2/2005,17089,2315,2140,127,17089,17089,17089,17089,17089
21/2/2005,20174,8926,7731,589,20174,20174,20174,20174,20174
13/1/2005,19825,7628,6499,1231,19825,19825,19825,19825,19825
31/1/2005,19858,3510,3002,362,19858,19858,19858,19858,19858
22/1/2005,16932,8429,7273,3566,16932,16932,16932,16932,16932
1/12/2005,19246,5111,3964,286,19246,19246,19246,19246,19246
2/11/2005,19562,1749,1364,128,19562,19562,19562,19562,19562
3/10/2005,19798,2427,2162,178,19798,19798,19798,19798,19798
10/3/2005,20498,4941,4160,378,20498,20498,20498,20498,20498
11/2/2005,20028,5389,4429,271,20028,20028,20028,20028,20028
20/2/2005,19011,5185,4252,442,19011,19011,19011,19011,19011
12/1/2005,19516,6398,4946,963,19516,19516,19516,19516,19516
30/1/2005,18708,5785,5218,1291,18708,18708,18708,18708,18708
21/1/2005,19822,5192,4368,750,19822,19822,19822,19822,19822
1/11/2005,19132,2270,1822,171,19132,19132,19132,19132,19132
2/10/2005,18812,3571,3175,228,18812,18812,18812,18812,18812
10/2/2005,19978,3547,2784,206,19978,19978,19978,19978,19978
11/1/2005,19513,4313,3307,502,19513,19513,19513,19513,19513
20/1/2005,19802,5933,4788,871,19802,19802,19802,19802,19802
1/10/2005,16477,1704,1575,152,16477,16477,16477,16477,16477
10/1/2005,19858,3775,3008,398,19858,19858,19858,19858,19858
29/12/2005,19392,5472,5202,199,19392,19392,19392,19392,19392
19/12/2005,19469,4636,4135,284,19469,19469,19469,19469,19469
28/12/2005,19320,6734,6306,184,19320,19320,19320,19320,19320
29/11/2005,19506,6313,5313,270,19506,19506,19506,19506,19506
18/12/2005,18423,4913,4267,239,18423,18423,18423,18423,18423
27/12/2005,19356,4929,4834,210,19356,19356,19356,19356,19356
19/11/2005,16478,1799,1798,135,16478,16478,16478,16478,16478
28/11/2005,19976,8454,7439,270,19976,19976,19976,19976,19976
29/10/2005,16620,1447,1348,138,16620,16620,16620,16620,16620
17/12/2005,16402,5328,4745,153,16402,16402,16402,16402,16402
26/12/2005,19336,5596,5220,139,19336,19336,19336,19336,19336
18/11/2005,20006,3633,3321,155,20006,20006,20006,20006,20006
27/11/2005,19434,6175,5220,174,19434,19434,19434,19434,19434
19/10/2005,19732,2452,1852,86,19732,19732,19732,19732,19732
28/10/2005,19909,3447,2842,254,19909,19909,19909,19909,19909
16/12/2005,19515,8430,7634,339,19515,19515,19515,19515,19515
25/12/2005,16618,3915,3333,177,16618,16618,16618,16618,16618
17/11/2005,19965,3725,3163,174,19965,19965,19965,19965,19965
26/11/2005,17089,2330,2091,57,17089,17089,17089,17089,17089
18/10/2005,19495,2806,2415,237,19495,19495,19495,19495,19495
27/10/2005,19899,3087,2610,317,19899,19899,19899,19899,19899
15/12/2005,19379,8612,7498,859,19379,19379,19379,19379,19379
24/12/2005,15761,2641,2641,94,15761,15761,15761,15761,15761
16/11/2005,19552,5664,4802,471,19552,19552,19552,19552,19552
25/11/2005,16393,2156,1784,107,16393,16393,16393,16393,16393
17/10/2005,19851,3460,3056,163,19851,19851,19851,19851,19851
26/10/2005,19739,3008,2670,704,19739,19739,19739,19739,19739
14/12/2005,18647,5646,4649,970,18647,18647,18647,18647,18647
23/12/2005,19521,4740,4700,145,19521,19521,19521,19521,19521
15/11/2005,19083,6340,4900,691,19083,19083,19083,19083,19083
24/11/2005,14634,1944,1675,80,14634,14634,14634,14634,14634
16/10/2005,18910,3595,3408,128,18910,18910,18910,18910,18910
25/10/2005,19528,4425,3922,1399,19528,19528,19528,19528,19528
22/12/2005,19548,6083,5713,174,19548,19548,19548,19548,19548
13/12/2005,18402,2158,1692,170,18402,18402,18402,18402,18402
31/12/2005,15921,3788,3613,213,15921,15921,15921,15921,15921
14/11/2005,19712,3074,2387,115,19712,19712,19712,19712,19712
23/11/2005,20052,5190,4197,134,20052,20052,20052,20052,20052
15/10/2005,16628,1704,1719,97,16628,16628,16628,16628,16628
24/10/2005,19864,4286,3637,1337,19864,19864,19864,19864,19864
21/12/2005,19436,5435,5050,197,19436,19436,19436,19436,19436
12/12/2005,19112,2777,2285,186,19112,19112,19112,19112,19112
30/12/2005,19382,5459,4941,218,19382,19382,19382,19382,19382
22/11/2005,19881,5231,4665,304,19881,19881,19881,19881,19881
13/11/2005,18682,3093,2775,75,18682,18682,18682,18682,18682
14/10/2005,19910,5561,4889,366,19910,19910,19910,19910,19910
23/10/2005,18922,3612,3081,243,18922,18922,18922,18922,18922
20/12/2005,19069,5060,4760,207,19069,19069,19069,19069,19069
11/12/2005,18066,3871,3282,157,18066,18066,18066,18066,18066
21/11/2005,19712,4871,4072,348,19712,19712,19712,19712,19712
12/11/2005,16397,1023,997,73,16397,16397,16397,16397,16397
30/11/2005,19350,3301,2636,209,19350,19350,19350,19350,19350
22/10/2005,16656,2276,1988,102,16656,16656,16656,16656,16656
13/10/2005,19883,4666,4190,468,19883,19883,19883,19883,19883
31/10/2005,19716,4011,3328,562,19716,19716,19716,19716,19716
10/12/2005,15631,2819,2450,296,15631,15631,15631,15631,15631
20/11/2005,18820,3099,2736,201,18820,18820,18820,18820,18820
11/11/2005,19756,2737,2520,105,19756,19756,19756,19756,19756
21/10/2005,19928,4002,3516,94,19928,19928,19928,19928,19928
12/10/2005,19701,4017,3667,605,19701,19701,19701,19701,19701
30/10/2005,18793,1591,1469,132,18793,18793,18793,18793,18793
10/11/2005,19764,2932,2665,164,19764,19764,19764,19764,19764
20/10/2005,19902,2918,2417,102,19902,19902,19902,19902,19902
11/10/2005,19515,3413,3035,392,19515,19515,19515,19515,19515
10/10/2005,19885,5724,5136,564,19885,19885,19885,19885,19885
9/9/2006,17059,2582,2154,145,17059,17059,17059,17059,17059
8/9/2006,20539,4336,3456,159,20539,20539,20539,20539,20539
9/8/2006,20779,3700,3226,174,20779,20779,20779,20779,20779
7/9/2006,20510,3924,2972,164,20510,20510,20510,20510,20510
8/8/2006,20668,3888,3537,176,20668,20668,20668,20668,20668
9/7/2006,19866,3745,3473,114,19866,19866,19866,19866,19866
6/9/2006,19832,2757,2263,244,19832,19832,19832,19832,19832
7/8/2006,20842,6589,5794,462,20842,20842,20842,20842,20842
8/7/2006,18346,2060,2108,76,18346,18346,18346,18346,18346
9/6/2006,20547,4884,4326,228,20547,20547,20547,20547,20547
5/9/2006,20448,4678,3927,223,20448,20448,20448,20448,20448
6/8/2006,19917,4775,4243,205,19917,19917,19917,19917,19917
7/7/2006,20815,3563,3119,137,20815,20815,20815,20815,20815
8/6/2006,20412,4441,3871,205,20412,20412,20412,20412,20412
9/5/2006,19520,3273,2560,178,19520,19520,19520,19520,19520
4/9/2006,19808,2947,2385,158,19808,19808,19808,19808,19808
5/8/2006,18412,2986,3099,152,18412,18412,18412,18412,18412
6/7/2006,20795,4781,4158,225,20795,20795,20795,20795,20795
7/6/2006,20068,5046,4299,373,20068,20068,20068,20068,20068
8/5/2006,20160,3981,3341,171,20160,20160,20160,20160,20160
9/4/2006,19307,3066,2956,106,19307,19307,19307,19307,19307
3/9/2006,16796,1999,1765,144,16796,16796,16796,16796,16796
4/8/2006,20887,4527,4385,187,20887,20887,20887,20887,20887
5/7/2006,20729,7995,7044,759,20729,20729,20729,20729,20729
6/6/2006,19750,2550,2134,143,19750,19750,19750,19750,19750
7/5/2006,19182,3794,3469,159,19182,19182,19182,19182,19182
8/4/2006,17338,3976,3810,159,17338,17338,17338,17338,17338
9/3/2006,20164,6649,5671,324,20164,20164,20164,20164,20164
2/9/2006,17759,3464,3119,306,17759,17759,17759,17759,17759
3/8/2006,20794,7752,6983,531,20794,20794,20794,20794,20794
4/7/2006,18722,4705,3817,398,18722,18722,18722,18722,18722
5/6/2006,20186,2968,2623,122,20186,20186,20186,20186,20186
6/5/2006,17080,2507,2348,231,17080,17080,17080,17080,17080
7/4/2006,20349,7877,6737,366,20349,20349,20349,20349,20349
8/3/2006,20047,3338,2708,181,20047,20047,20047,20047,20047
9/2/2006,19660,2443,2048,140,19660,19660,19660,19660,19660
1/9/2006,20791,6469,5502,411,20791,20791,20791,20791,20791
2/8/2006,20747,4247,3683,349,20747,20747,20747,20747,20747
3/7/2006,17999,2752,2464,152,17999,17999,17999,17999,17999
4/6/2006,19130,3342,2935,132,19130,19130,19130,19130,19130
5/5/2006,20304,4967,4553,178,20304,20304,20304,20304,20304
6/4/2006,20325,5630,4479,210,20325,20325,20325,20325,20325
7/3/2006,19552,3374,2487,193,19552,19552,19552,19552,19552
8/2/2006,18985,2554,2231,195,18985,18985,18985,18985,18985
9/1/2006,19677,1962,1784,181,19677,19677,19677,19677,19677
1/8/2006,20654,4513,3898,318,20654,20654,20654,20654,20654
2/7/2006,19131,4880,4377,167,19131,19131,19131,19131,19131
3/6/2006,17172,3500,3341,225,17172,17172,17172,17172,17172
4/5/2006,20252,3549,2920,136,20252,20252,20252,20252,20252
5/4/2006,20087,4877,4002,276,20087,20087,20087,20087,20087
6/3/2006,20122,3900,3481,246,20122,20122,20122,20122,20122
7/2/2006,18809,1575,1379,111,18809,18809,18809,18809,18809
8/1/2006,18669,2613,2528,146,18669,18669,18669,18669,18669
1/7/2006,18270,3794,3850,97,18270,18270,18270,18270,18270
2/6/2006,20218,6158,5444,708,20218,20218,20218,20218,20218
3/5/2006,19970,2494,2042,116,19970,19970,19970,19970,19970
4/4/2006,19693,5102,4383,357,19693,19693,19693,19693,19693
5/3/2006,18964,4650,4196,349,18964,18964,18964,18964,18964
6/2/2006,19498,3576,3325,291,19498,19498,19498,19498,19498
7/1/2006,16426,2107,1986,166,16426,16426,16426,16426,16426
1/6/2006,20227,5563,4684,465,20227,20227,20227,20227,20227
2/5/2006,19557,3572,2866,182,19557,19557,19557,19557,19557
3/4/2006,20264,6958,6121,527,20264,20264,20264,20264,20264
4/3/2006,17080,2034,2001,142,17080,17080,17080,17080,17080
5/2/2006,18371,3085,2571,161,18371,18371,18371,18371,18371
6/1/2006,19794,2609,2087,214,19794,19794,19794,19794,19794
1/5/2006,20175,3410,3007,176,20175,20175,20175,20175,20175
2/4/2006,19214,5877,5310,328,19214,19214,19214,19214,19214
3/3/2006,20171,3918,3566,170,20171,20171,20171,20171,20171
4/2/2006,16036,4111,3031,214,16036,16036,16036,16036,16036
5/1/2006,19746,3551,3070,178,19746,19746,19746,19746,19746
29/9/2006,20430,4385,3780,334,20430,20430,20430,20430,20430
1/4/2006,17207,2899,2777,149,17207,17207,17207,17207,17207
2/3/2006,20124,6191,5444,617,20124,20124,20124,20124,20124
3/2/2006,19592,6200,5213,413,19592,19592,19592,19592,19592
4/1/2006,19169,4114,4150,274,19169,19169,19169,19169,19169
19/9/2006,19728,3700,2928,298,19728,19728,19728,19728,19728
28/9/2006,20448,5446,4131,442,20448,20448,20448,20448,20448
29/8/2006,20272,5013,4393,814,20272,20272,20272,20272,20272
1/3/2006,19591,2442,2170,138,19591,19591,19591,19591,19591
2/2/2006,19478,3082,2552,219,19478,19478,19478,19478,19478
3/1/2006,20074,9116,8757,725,20074,20074,20074,20074,20074
18/9/2006,20420,4796,4133,346,20420,20420,20420,20420,20420
27/9/2006,19832,3100,2339,240,19832,19832,19832,19832,19832
28/8/2006,20755,6643,5616,451,20755,20755,20755,20755,20755
19/8/2006,18345,2963,2774,111,18345,18345,18345,18345,18345
29/7/2006,18363,4009,4026,168,18363,18363,18363,18363,18363
1/2/2006,18798,2048,1611,130,18798,18798,18798,18798,18798
2/1/2006,20081,10826,9789,812,20081,20081,20081,20081,20081
17/9/2006,19383,6019,4889,363,19383,19383,19383,19383,19383
26/9/2006,19714,1917,1591,244,19714,19714,19714,19714,19714
27/8/2006,19881,4809,4162,290,19881,19881,19881,19881,19881
18/8/2006,20825,3967,3382,149,20825,20825,20825,20825,20825
28/7/2006,20806,7400,7087,756,20806,20806,20806,20806,20806
19/7/2006,20732,6160,5352,337,20732,20732,20732,20732,20732
29/6/2006,20556,5235,4726,203,20556,20556,20556,20556,20556
1/1/2006,17952,4906,4603,281,17952,17952,17952,17952,17952
16/9/2006,16871,2776,2548,241,16871,16871,16871,16871,16871
25/9/2006,20370,3061,2714,303,20370,20370,20370,20370,20370
26/8/2006,18272,3278,2822,176,18272,18272,18272,18272,18272
17/8/2006,20802,2814,2567,128,20802,20802,20802,20802,20802
27/7/2006,20767,7252,6301,878,20767,20767,20767,20767,20767
18/7/2006,20620,5568,4874,572,20620,20620,20620,20620,20620
28/6/2006,20489,7156,6662,381,20489,20489,20489,20489,20489
19/6/2006,20540,7171,6410,668,20540,20540,20540,20540,20540
29/5/2006,19168,4515,3973,428,19168,19168,19168,19168,19168
15/9/2006,20495,6782,5546,422,20495,20495,20495,20495,20495
24/9/2006,19347,5502,4874,364,19347,19347,19347,19347,19347
25/8/2006,20800,6003,5296,409,20800,20800,20800,20800,20800
16/8/2006,20732,2823,2484,141,20732,20732,20732,20732,20732
26/7/2006,20733,4768,4291,273,20733,20733,20733,20733,20733
17/7/2006,20786,3775,3588,201,20786,20786,20786,20786,20786
27/6/2006,20360,8320,7567,594,20360,20360,20360,20360,20360
18/6/2006,19625,4762,4375,292,19625,19625,19625,19625,19625
28/5/2006,16940,1552,1446,128,16940,16940,16940,16940,16940
19/5/2006,20262,4710,4371,141,20262,20262,20262,20262,20262
29/4/2006,17251,3043,2644,140,17251,17251,17251,17251,17251
23/9/2006,16849,6087,4875,699,16849,16849,16849,16849,16849
14/9/2006,20481,6110,4890,335,20481,20481,20481,20481,20481
24/8/2006,20751,8310,7040,713,20751,20751,20751,20751,20751
15/8/2006,20407,3119,2728,158,20407,20407,20407,20407,20407
25/7/2006,20626,4889,4208,299,20626,20626,20626,20626,20626
16/7/2006,19839,3653,3520,195,19839,19839,19839,19839,19839
26/6/2006,20531,8771,7892,622,20531,20531,20531,20531,20531
17/6/2006,18141,4059,3668,259,18141,18141,18141,18141,18141
27/5/2006,16930,2321,2285,89,16930,16930,16930,16930,16930
18/5/2006,20232,4771,4131,164,20232,20232,20232,20232,20232
19/4/2006,20082,3946,3455,310,20082,20082,20082,20082,20082
28/4/2006,20262,4301,3553,226,20262,20262,20262,20262,20262
29/3/2006,20059,3206,2714,205,20059,20059,20059,20059,20059
22/9/2006,20471,7517,6139,661,20471,20471,20471,20471,20471
13/9/2006,19857,6058,5226,451,19857,19857,19857,19857,19857
23/8/2006,20386,3610,2733,233,20386,20386,20386,20386,20386
14/8/2006,20810,4464,4148,189,20810,20810,20810,20810,20810
24/7/2006,20788,4735,4348,291,20788,20788,20788,20788,20788
15/7/2006,18345,3543,3519,148,18345,18345,18345,18345,18345
25/6/2006,19605,8371,7628,623,19605,19605,19605,19605,19605
16/6/2006,20593,5114,4189,186,20593,20593,20593,20593,20593
26/5/2006,20299,6416,5933,319,20299,20299,20299,20299,20299
17/5/2006,20026,4003,3412,317,20026,20026,20026,20026,20026
27/4/2006,20220,2371,2190,105,20220,20220,20220,20220,20220
18/4/2006,19978,2640,2206,129,19978,19978,19978,19978,19978
28/3/2006,19765,5911,5346,482,19765,19765,19765,19765,19765
19/3/2006,18987,6300,5573,283,18987,18987,18987,18987,18987
9/12/2006,16735,1745,1645,138,16735,16735,16735,16735,16735
21/9/2006,20457,4032,2741,148,20457,20457,20457,20457,20457
12/9/2006,19745,5541,4576,616,19745,19745,19745,19745,19745
30/9/2006,16832,2294,1901,173,16832,16832,16832,16832,16832
31/8/2006,20740,5711,4724,421,20740,20740,20740,20740,20740
22/8/2006,20314,3951,3067,222,20314,20314,20314,20314,20314
13/8/2006,19907,3612,3590,121,19907,19907,19907,19907,19907
23/7/2006,19868,5167,5065,297,19868,19868,19868,19868,19868
14/7/2006,20810,5289,4754,228,20810,20810,20810,20810,20810
24/6/2006,18126,5191,4919,353,18126,18126,18126,18126,18126
15/6/2006,20536,3692,3187,151,20536,20536,20536,20536,20536
25/5/2006,20264,5841,4970,505,20264,20264,20264,20264,20264
16/5/2006,19540,3502,2971,169,19540,19540,19540,19540,19540
26/4/2006,19975,2810,2366,191,19975,19975,19975,19975,19975
17/4/2006,20259,4281,3596,145,20259,20259,20259,20259,20259
27/3/2006,20147,2561,2222,126,20147,20147,20147,20147,20147
18/3/2006,17088,3707,3253,107,17088,17088,17088,17088,17088
19/2/2006,18746,7681,6821,502,18746,18746,18746,18746,18746
28/2/2006,19267,3105,2637,212,19267,19267,19267,19267,19267
29/1/2006,18341,3662,3187,224,18341,18341,18341,18341,18341
8/12/2006,20461,5032,4348,393,20461,20461,20461,20461,20461
9/11/2006,20532,3076,2709,160,20532,20532,20532,20532,20532
20/9/2006,19830,3016,2286,204,19830,19830,19830,19830,19830
11/9/2006,20419,7539,6205,847,20419,20419,20419,20419,20419
30/8/2006,20359,4902,3749,867,20359,20359,20359,20359,20359
21/8/2006,20738,3544,3157,191,20738,20738,20738,20738,20738
12/8/2006,18389,3295,3363,127,18389,18389,18389,18389,18389
22/7/2006,18364,6547,6066,390,18364,18364,18364,18364,18364
13/7/2006,20761,5149,4687,304,20761,20761,20761,20761,20761
