fecha,vuelos_totales,atrasos_totales_arribo,tiempo_atrasado_porcentaje_arribo,atrasos_totales_salida,tiempo_atrasado_porcentaje_salida,vuelos_cancelados,vuelos_cancelados_porcentaje,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
27/11/2002,14625,2569,1951,107,0,0,0,0,0
18/11/2002,14590,1478,1151,137,0,0,0,0,0
19/10/2002,12778,1372,1141,112,0,0,0,0,0
28/10/2002,14747,3037,1984,175,0,0,0,0,0
16/12/2002,14425,2094,1558,176,0,0,0,0,0
25/12/2002,11867,3102,2522,623,0,0,0,0,0
26/11/2002,14601,3589,2828,164,0,0,0,0,0
17/11/2002,13739,2451,1942,110,0,0,0,0,0
27/10/2002,13892,2323,1881,105,0,0,0,0,0
18/10/2002,14769,3384,2789,165,0,0,0,0,0
15/12/2002,13528,1236,1058,58,0,0,0,0,0
24/12/2002,11817,2161,1613,163,0,0,0,0,0
25/11/2002,14587,1144,923,95,0,0,0,0,0
16/11/2002,12527,1920,1248,130,0,0,0,0,0
26/10/2002,12736,1875,1351,166,0,0,0,0,0
17/10/2002,14775,1885,1554,136,0,0,0,0,0
23/12/2002,14354,3888,3084,129,0,0,0,0,0
14/12/2002,12206,1684,1404,106,0,0,0,0,0
24/11/2002,13736,1360,1169,76,0,0,0,0,0
15/11/2002,14601,1761,1343,109,0,0,0,0,0
25/10/2002,14767,3232,2371,119,0,0,0,0,0
16/10/2002,14732,2416,1914,271,0,0,0,0,0
13/12/2002,14434,3408,2601,186,0,0,0,0,0
22/12/2002,13711,1887,1849,47,0,0,0,0,0
31/12/2002,12414,1767,1617,117,0,0,0,0,0
23/11/2002,12523,1122,1045,75,0,0,0,0,0
14/11/2002,14586,1302,1092,137,0,0,0,0,0
24/10/2002,14769,3345,2384,149,0,0,0,0,0
15/10/2002,14730,2350,1932,138,0,0,0,0,0
12/12/2002,14420,2542,1851,160,0,0,0,0,0
30/12/2002,14277,4646,4054,401,0,0,0,0,0
21/12/2002,12487,2149,2111,23,0,0,0,0,0
22/11/2002,14607,2449,1853,113,0,0,0,0,0
13/11/2002,14517,1187,885,112,0,0,0,0,0
23/10/2002,14733,2610,1918,132,0,0,0,0,0
14/10/2002,14785,1534,1326,58,0,0,0,0,0
11/12/2002,14303,3119,2440,377,0,0,0,0,0
20/12/2002,14673,5230,4523,108,0,0,0,0,0
21/11/2002,14582,2599,1777,183,0,0,0,0,0
12/11/2002,14439,2034,1468,163,0,0,0,0,0
30/11/2002,12366,2047,1800,34,0,0,0,0,0
22/10/2002,14730,1965,1441,147,0,0,0,0,0
13/10/2002,14059,1774,1547,55,0,0,0,0,0
31/10/2002,14617,1535,961,147,0,0,0,0,0
10/12/2002,14200,1975,1640,245,0,0,0,0,0
20/11/2002,14510,1375,1051,116,0,0,0,0,0
11/11/2002,14596,2969,2400,209,0,0,0,0,0
21/10/2002,14770,2297,1901,185,0,0,0,0,0
12/10/2002,12793,1057,1005,75,0,0,0,0,0
30/10/2002,14705,1876,1195,156,0,0,0,0,0
10/11/2002,13752,3601,2509,201,0,0,0,0,0
20/10/2002,14051,1680,1443,47,0,0,0,0,0
11/10/2002,14780,3776,3262,89,0,0,0,0,0
10/10/2002,14775,2401,2064,67,0,0,0,0,0
9/9/2003,17834,1745,1262,136,17834,17834,17834,17834,17834
8/9/2003,18290,1652,1203,191,18290,18290,18290,18290,18290
9/8/2003,16187,3464,2808,71,16187,16187,16187,16187,16187
7/9/2003,17155,1666,1283,66,17155,17155,17155,17155,17155
8/8/2003,18695,3749,2817,117,18695,18695,18695,18695,18695
9/7/2003,18508,5226,4148,532,18508,18508,18508,18508,18508
6/9/2003,15418,882,749,64,15418,15418,15418,15418,15418
7/8/2003,18682,3135,2314,133,18682,18682,18682,18682,18682
8/7/2003,18486,5437,4509,763,18486,18486,18486,18486,18486
9/6/2003,18249,2159,1811,100,18249,18249,18249,18249,18249
5/9/2003,18410,1980,1551,201,18410,18410,18410,18410,18410
6/8/2003,18624,3679,2806,215,18624,18624,18624,18624,18624
7/7/2003,18664,6111,5222,537,18664,18664,18664,18664,18664
8/6/2003,17190,3812,3077,119,17190,17190,17190,17190,17190
9/5/2003,18011,3416,2463,150,0,0,0,0,0
4/9/2003,18366,4342,3076,371,18366,18366,18366,18366,18366
5/8/2003,18512,4127,3408,518,18512,18512,18512,18512,18512
6/7/2003,17764,4311,3333,430,17764,17764,17764,17764,17764
7/6/2003,15371,1794,1399,63,15371,15371,15371,15371,15371
8/5/2003,18001,3302,2259,136,0,0,0,0,0
9/4/2003,17715,2492,1703,191,0,0,0,0,0
3/9/2003,18029,2515,1799,258,18029,18029,18029,18029,18029
4/8/2003,18674,6008,5004,594,18674,18674,18674,18674,18674
5/7/2003,15282,1787,1505,93,15282,15282,15282,15282,15282
6/6/2003,18241,2603,2088,102,18241,18241,18241,18241,18241
7/5/2003,17788,3676,2480,258,0,0,0,0,0
8/4/2003,17707,3614,2644,392,0,0,0,0,0
9/3/2003,17529,2732,2193,132,0,0,0,0,0
2/9/2003,18308,2467,1893,122,18308,18308,18308,18308,18308
3/8/2003,17802,6274,5102,711,17802,17802,17802,17802,17802
4/7/2003,14500,1684,1297,86,14500,14500,14500,14500,14500
5/6/2003,18166,3360,2660,178,18166,18166,18166,18166,18166
6/5/2003,17626,3522,2585,323,0,0,0,0,0
7/4/2003,18195,6049,4822,1251,0,0,0,0,0
8/3/2003,15688,2755,2352,214,0,0,0,0,0
9/2/2003,17182,2498,1862,138,0,0,0,0,0
1/9/2003,17440,2740,2055,78,17440,17440,17440,17440,17440
2/8/2003,16195,4068,3671,313,16195,16195,16195,16195,16195
3/7/2003,18620,2708,2266,102,18620,18620,18620,18620,18620
4/6/2003,18024,2629,1950,148,18024,18024,18024,18024,18024
5/5/2003,17973,3617,2445,234,0,0,0,0,0
6/4/2003,17067,3857,3057,497,0,0,0,0,0
7/3/2003,18846,2877,2293,170,0,0,0,0,0
8/2/2003,15172,1344,1213,96,0,0,0,0,0
9/1/2003,18469,3114,2686,468,0,0,0,0,0
1/8/2003,18699,6052,4935,663,18699,18699,18699,18699,18699
2/7/2003,18425,2687,2197,75,18425,18425,18425,18425,18425
3/6/2003,17985,1768,1286,119,17985,17985,17985,17985,17985
4/5/2003,16813,3035,2171,109,0,0,0,0,0
5/4/2003,15426,2471,2100,351,0,0,0,0,0
6/3/2003,18819,5790,4363,852,0,0,0,0,0
7/2/2003,18468,6067,5092,1051,0,0,0,0,0
8/1/2003,18194,2034,1597,260,0,0,0,0,0
1/7/2003,18372,2855,2398,178,18372,18372,18372,18372,18372
2/6/2003,18151,1619,1291,94,18151,18151,18151,18151,18151
3/5/2003,14995,1400,1133,128,0,0,0,0,0
4/4/2003,18592,5336,4240,838,0,0,0,0,0
5/3/2003,18648,4859,3316,461,0,0,0,0,0
6/2/2003,18420,4135,3036,360,0,0,0,0,0
7/1/2003,18170,2362,1736,211,0,0,0,0,0
1/6/2003,16942,1854,1678,73,16942,16942,16942,16942,16942
2/5/2003,18059,3248,2354,205,0,0,0,0,0
3/4/2003,18551,2510,2036,211,0,0,0,0,0
4/3/2003,18429,3123,2188,726,0,0,0,0,0
5/2/2003,18070,1907,1278,143,0,0,0,0,0
6/1/2003,18667,4724,3621,394,0,0,0,0,0
1/5/2003,18021,4848,3744,324,0,0,0,0,0
2/4/2003,18256,1009,920,136,0,0,0,0,0
3/3/2003,18777,3859,2791,411,0,0,0,0,0
4/2/2003,17996,2223,1639,321,0,0,0,0,0
5/1/2003,17642,4872,4084,238,0,0,0,0,0
29/9/2003,18293,1473,1083,145,18293,18293,18293,18293,18293
1/4/2003,18378,1189,963,129,0,0,0,0,0
2/3/2003,17457,3577,2780,158,0,0,0,0,0
3/2/2003,18361,3250,2688,611,0,0,0,0,0
4/1/2003,16131,2740,2601,212,0,0,0,0,0
28/9/2003,17202,2021,1709,96,17202,17202,17202,17202,17202
19/9/2003,18334,2699,2468,912,18334,18334,18334,18334,18334
29/8/2003,18691,5377,3761,282,18691,18691,18691,18691,18691
1/3/2003,15549,2601,1918,162,0,0,0,0,0
2/2/2003,17166,3087,2459,345,0,0,0,0,0
3/1/2003,18870,4741,3894,382,0,0,0,0,0
27/9/2003,15256,1857,1361,129,15256,15256,15256,15256,15256
18/9/2003,18311,5166,3922,1769,18311,18311,18311,18311,18311
28/8/2003,18690,3684,2822,210,18690,18690,18690,18690,18690
19/8/2003,18371,2366,1911,166,18371,18371,18371,18371,18371
29/7/2003,18506,2447,1955,172,18506,18506,18506,18506,18506
1/2/2003,15166,1598,1402,192,0,0,0,0,0
2/1/2003,18528,4256,3361,249,0,0,0,0,0
26/9/2003,18326,2949,2191,153,18326,18326,18326,18326,18326
17/9/2003,17992,1711,1225,96,17992,17992,17992,17992,17992
27/8/2003,18385,3928,2673,259,18385,18385,18385,18385,18385
18/8/2003,18690,2581,2100,130,18690,18690,18690,18690,18690
28/7/2003,18676,2591,2118,111,18676,18676,18676,18676,18676
19/7/2003,16199,2021,1841,101,16199,16199,16199,16199,16199
29/6/2003,17682,2316,2012,71,17682,17682,17682,17682,17682
1/1/2003,16144,2009,1757,132,0,0,0,0,0
25/9/2003,18295,1904,1469,100,18295,18295,18295,18295,18295
16/9/2003,17843,1677,1315,184,17843,17843,17843,17843,17843
26/8/2003,18388,4948,3672,639,18388,18388,18388,18388,18388
17/8/2003,17788,3266,2705,124,17788,17788,17788,17788,17788
27/7/2003,17787,4069,3365,222,17787,17787,17787,17787,17787
18/7/2003,18686,4872,3697,245,18686,18686,18686,18686,18686
28/6/2003,16099,2745,2324,92,16099,16099,16099,16099,16099
19/6/2003,18543,4085,3094,102,18543,18543,18543,18543,18543
29/5/2003,18007,1592,1294,125,0,0,0,0,0
24/9/2003,17976,2531,1826,140,17976,17976,17976,17976,17976
15/9/2003,18295,3522,2807,468,18295,18295,18295,18295,18295
25/8/2003,18688,2007,1505,141,18688,18688,18688,18688,18688
16/8/2003,16197,3929,3380,309,16197,16197,16197,16197,16197
26/7/2003,16218,1741,1488,57,16218,16218,16218,16218,16218
17/7/2003,18666,2950,2341,286,18666,18666,18666,18666,18666
27/6/2003,18589,2832,2391,112,18589,18589,18589,18589,18589
18/6/2003,18482,3934,3057,225,18482,18482,18482,18482,18482
28/5/2003,17870,3005,2211,212,0,0,0,0,0
19/5/2003,17982,2811,2285,125,0,0,0,0,0
29/4/2003,17713,1225,1028,108,0,0,0,0,0
23/9/2003,17837,2456,1996,359,17837,17837,17837,17837,17837
14/9/2003,17204,3345,2595,119,17204,17204,17204,17204,17204
24/8/2003,17783,1596,1402,72,17783,17783,17783,17783,17783
15/8/2003,18703,4494,3946,1118,18703,18703,18703,18703,18703
25/7/2003,18705,2693,2232,93,18705,18705,18705,18705,18705
16/7/2003,18514,3132,2347,204,18514,18514,18514,18514,18514
26/6/2003,18571,3518,2713,118,18571,18571,18571,18571,18571
17/6/2003,18392,2426,1707,129,18392,18392,18392,18392,18392
27/5/2003,17929,1724,1301,58,0,0,0,0,0
18/5/2003,16813,2413,2097,111,0,0,0,0,0
28/4/2003,18216,1671,1520,124,0,0,0,0,0
19/4/2003,15203,1252,940,86,0,0,0,0,0
29/3/2003,15628,1565,1160,54,0,0,0,0,0
22/9/2003,18293,2910,2284,155,18293,18293,18293,18293,18293
13/9/2003,15245,1081,948,59,15245,15245,15245,15245,15245
23/8/2003,16199,1663,1487,90,16199,16199,16199,16199,16199
14/8/2003,18678,3431,2840,800,18678,18678,18678,18678,18678
24/7/2003,18676,3345,2562,122,18676,18676,18676,18676,18676
15/7/2003,18495,3955,3021,226,18495,18495,18495,18495,18495
25/6/2003,18492,3458,2584,167,18492,18492,18492,18492,18492
16/6/2003,18551,3908,2957,182,18551,18551,18551,18551,18551
26/5/2003,17026,1356,1144,52,0,0,0,0,0
17/5/2003,15006,1340,1196,54,0,0,0,0,0
27/4/2003,17127,1186,1166,69,0,0,0,0,0
18/4/2003,18221,1766,1444,102,0,0,0,0,0
28/3/2003,18733,3065,2503,132,0,0,0,0,0
19/3/2003,18750,4360,3461,1032,0,0,0,0,0
9/12/2003,18263,4838,3416,559,18263,18263,18263,18263,18263
30/9/2003,17944,1884,1386,149,17944,17944,17944,17944,17944
21/9/2003,17202,2565,1946,108,17202,17202,17202,17202,17202
12/9/2003,18311,3676,2914,194,18311,18311,18311,18311,18311
31/8/2003,14949,1038,908,87,14949,14949,14949,14949,14949
22/8/2003,18697,4381,3189,233,18697,18697,18697,18697,18697
13/8/2003,18632,3833,2719,141,18632,18632,18632,18632,18632
23/7/2003,18610,4409,3571,347,18610,18610,18610,18610,18610
14/7/2003,18668,2941,2280,177,18668,18668,18668,18668,18668
24/6/2003,18391,2057,1611,114,18391,18391,18391,18391,18391
15/6/2003,17660,2174,1851,84,17660,17660,17660,17660,17660
25/5/2003,15209,1069,931,63,0,0,0,0,0
16/5/2003,18018,2895,2072,101,0,0,0,0,0
26/4/2003,15269,1299,1207,70,0,0,0,0,0
17/4/2003,18222,1986,1632,96,0,0,0,0,0
27/3/2003,18762,2998,2356,225,0,0,0,0,0
18/3/2003,18623,4742,3828,926,0,0,0,0,0
19/2/2003,18535,3200,2753,218,0,0,0,0,0
28/2/2003,18761,3337,2682,285,0,0,0,0,0
29/1/2003,18178,3799,2879,419,0,0,0,0,0
8/12/2003,18548,3305,2548,386,18548,18548,18548,18548,18548
9/11/2003,17549,2177,1792,80,17549,17549,17549,17549,17549
20/9/2003,15251,868,788,79,15251,15251,15251,15251,15251
11/9/2003,17204,3761,2715,668,17204,17204,17204,17204,17204
30/8/2003,15448,2029,1614,137,15448,15448,15448,15448,15448
21/8/2003,18680,2782,2039,133,18680,18680,18680,18680,18680
12/8/2003,18373,3262,2340,146,18373,18373,18373,18373,18373
31/7/2003,18665,4525,3564,225,18665,18665,18665,18665,18665
22/7/2003,18512,6105,4930,989,18512,18512,18512,18512,18512
13/7/2003,17767,2566,1992,120,17767,17767,17767,17767,17767
23/6/2003,18555,2398,1972,72,18555,18555,18555,18555,18555
14/6/2003,16058,2974,2390,143,16058,16058,16058,16058,16058
24/5/2003,14652,1035,920,20,0,0,0,0,0
15/5/2003,17995,2568,1746,98,0,0,0,0,0
25/4/2003,18264,2347,1913,84,0,0,0,0,0
16/4/2003,17893,1428,1177,113,0,0,0,0,0
26/3/2003,18751,1550,1192,187,0,0,0,0,0
17/3/2003,18825,3966,3340,326,0,0,0,0,0
18/2/2003,18381,5778,5229,1801,0,0,0,0,0
27/2/2003,18729,4726,3627,390,0,0,0,0,0
28/1/2003,18170,2960,2314,500,0,0,0,0,0
19/1/2003,17148,2127,1712,184,0,0,0,0,0
7/12/2003,17553,3698,3308,1067,17553,17553,17553,17553,17553
8/11/2003,15674,1864,1347,112,15674,15674,15674,15674,15674
9/10/2003,18438,3097,2339,130,18438,18438,18438,18438,18438
10/9/2003,17850,2428,1610,122,17850,17850,17850,17850,17850
20/8/2003,18393,2399,1799,130,18393,18393,18393,18393,18393
11/8/2003,18698,5639,4392,304,18698,18698,18698,18698,18698
30/7/2003,18608,2431,1857,178,18608,18608,18608,18608,18608
21/7/2003,18683,5762,4314,391,18683,18683,18683,18683,18683
12/7/2003,16195,1877,1679,80,16195,16195,16195,16195,16195
22/6/2003,17663,2616,2334,79,17663,17663,17663,17663,17663
13/6/2003,18510,6391,5106,385,18510,18510,18510,18510,18510
23/5/2003,18030,2263,1842,56,0,0,0,0,0
14/5/2003,17797,2182,1479,119,0,0,0,0,0
24/4/2003,18223,2353,1919,116,0,0,0,0,0
15/4/2003,17708,1335,1067,109,0,0,0,0,0
25/3/2003,18624,1215,974,167,0,0,0,0,0
16/3/2003,17552,2802,2448,167,0,0,0,0,0
17/2/2003,18653,7434,6846,4882,0,0,0,0,0
26/2/2003,18529,5101,4131,917,0,0,0,0,0
27/1/2003,18471,2375,1774,213,0,0,0,0,0
18/1/2003,15265,1957,1765,186,0,0,0,0,0
6/12/2003,15744,4395,3965,1953,15744,15744,15744,15744,15744
7/11/2003,18582,3331,2311,107,18582,18582,18582,18582,18582
8/10/2003,18129,2186,1653,192,18129,18129,18129,18129,18129
10/8/2003,17793,3212,2658,123,17793,17793,17793,17793,17793
20/7/2003,17783,2128,1818,63,17783,17783,17783,17783,17783
11/7/2003,18674,4748,3683,250,18674,18674,18674,18674,18674
30/6/2003,18515,2681,2237,137,18515,18515,18515,18515,18515
21/6/2003,16083,2371,1980,58,16083,16083,16083,16083,16083
12/6/2003,18487,6219,4572,526,18487,18487,18487,18487,18487
31/5/2003,15028,1663,1324,68,0,0,0,0,0
22/5/2003,18014,2276,1858,69,0,0,0,0,0
13/5/2003,17636,1307,910,104,0,0,0,0,0
23/4/2003,17728,2159,1560,147,0,0,0,0,0
14/4/2003,18172,1183,1125,107,0,0,0,0,0
24/3/2003,18811,1424,1268,131,0,0,0,0,0
15/3/2003,15729,2708,2286,114,0,0,0,0,0
16/2/2003,17334,6394,5652,2717,0,0,0,0,0
25/2/2003,18336,4407,3639,1290,0,0,0,0,0
17/1/2003,18477,3099,2491,271,0,0,0,0,0
26/1/2003,17186,2975,2066,182,0,0,0,0,0
5/12/2003,18609,7988,6655,1274,18609,18609,18609,18609,18609
6/11/2003,18558,4003,2703,177,18558,18558,18558,18558,18558
7/10/2003,18111,1689,1188,99,18111,18111,18111,18111,18111
10/7/2003,18654,4847,3683,380,18654,18654,18654,18654,18654
20/6/2003,18577,3564,2760,102,18577,18577,18577,18577,18577
11/6/2003,18184,3580,2330,143,18184,18184,18184,18184,18184
30/5/2003,18036,2072,1518,86,0,0,0,0,0
21/5/2003,17869,1740,1414,71,0,0,0,0,0
12/5/2003,17980,2223,1901,154,0,0,0,0,0
13/4/2003,17064,1271,1253,87,0,0,0,0,0
22/4/2003,17879,1590,1285,122,0,0,0,0,0
23/3/2003,17561,1970,1704,71,0,0,0,0,0
14/3/2003,18850,3087,2738,155,0,0,0,0,0
15/2/2003,15507,3267,2706,334,0,0,0,0,0
24/2/2003,18674,4896,3611,659,0,0,0,0,0
16/1/2003,18457,3324,2537,345,0,0,0,0,0
25/1/2003,15272,1432,1303,198,0,0,0,0,0
4/12/2003,18584,3996,3287,403,18584,18584,18584,18584,18584
5/11/2003,18292,5312,3811,423,18292,18292,18292,18292,18292
6/10/2003,18432,1662,1308,116,18432,18432,18432,18432,18432
10/6/2003,18093,2246,1619,124,18093,18093,18093,18093,18093
20/5/2003,17791,2105,1692,152,0,0,0,0,0
11/5/2003,16801,3963,3155,343,0,0,0,0,0
12/4/2003,15212,1058,1090,32,0,0,0,0,0
30/4/2003,17696,3294,2506,397,0,0,0,0,0
21/4/2003,18211,2498,2110,99,0,0,0,0,0
31/3/2003,18688,1598,1251,128,0,0,0,0,0
22/3/2003,15730,1478,1408,78,0,0,0,0,0
13/3/2003,18842,4973,3719,590,0,0,0,0,0
14/2/2003,18798,4220,3545,183,0,0,0,0,0
23/2/2003,17419,5363,4590,604,0,0,0,0,0
15/1/2003,18186,1934,1500,224,0,0,0,0,0
24/1/2003,18478,2299,1926,219,0,0,0,0,0
3/12/2003,18452,2777,1996,160,18452,18452,18452,18452,18452
4/11/2003,18258,4178,3250,558,18258,18258,18258,18258,18258
5/10/2003,17354,1751,1483,63,17354,17354,17354,17354,17354
10/5/2003,15006,3043,2301,205,0,0,0,0,0
11/4/2003,18184,2241,1861,62,0,0,0,0,0
20/4/2003,17061,1769,1354,108,0,0,0,0,0
30/3/2003,17431,2564,1931,145,0,0,0,0,0
21/3/2003,18857,3736,3012,240,0,0,0,0,0
12/3/2003,18722,1728,1340,165,0,0,0,0,0
13/2/2003,18719,4031,3116,217,0,0,0,0,0
22/2/2003,15515,4543,3601,545,0,0,0,0,0
14/1/2003,18168,1903,1531,306,0,0,0,0,0
23/1/2003,18461,3493,2774,371,0,0,0,0,0
2/12/2003,18560,3466,2771,118,18560,18560,18560,18560,18560
3/11/2003,18535,3825,2954,540,18535,18535,18535,18535,18535
4/10/2003,15410,908,830,76,15410,15410,15410,15410,15410
10/4/2003,18150,2456,1901,100,0,0,0,0,0
20/3/2003,18853,6019,4983,830,0,0,0,0,0
11/3/2003,18470,1675,1335,215,0,0,0,0,0
12/2/2003,18297,3807,2818,331,0,0,0,0,0
21/2/2003,18737,4563,3611,354,0,0,0,0,0
13/1/2003,18456,1626,1399,207,0,0,0,0,0
31/1/2003,18456,3630,2948,380,0,0,0,0,0
22/1/2003,18177,3670,2763,342,0,0,0,0,0
1/12/2003,18658,4657,3737,160,18658,18658,18658,18658,18658
2/11/2003,17526,2804,2306,157,17526,17526,17526,17526,17526
3/10/2003,18414,2228,1733,150,18414,18414,18414,18414,18414
10/3/2003,18808,1630,1386,190,0,0,0,0,0
20/2/2003,18725,3185,2463,208,0,0,0,0,0
11/2/2003,18095,3139,2103,277,0,0,0,0,0
12/1/2003,17188,2674,2176,204,0,0,0,0,0
30/1/2003,18455,2831,2162,315,0,0,0,0,0
21/1/2003,18171,2486,1886,198,0,0,0,0,0
1/11/2003,15607,1538,1146,106,15607,15607,15607,15607,15607
2/10/2003,18389,1737,1332,139,18389,18389,18389,18389,18389
10/2/2003,18461,5312,3868,532,0,0,0,0,0
11/1/2003,15531,1165,1081,105,0,0,0,0,0
20/1/2003,18447,2460,1985,204,0,0,0,0,0
1/10/2003,18053,2162,1721,167,18053,18053,18053,18053,18053
10/1/2003,18496,2649,1962,222,0,0,0,0,0
29/12/2003,18765,4800,3988,184,18765,18765,18765,18765,18765
28/12/2003,17906,3728,3274,118,17906,17906,17906,17906,17906
19/12/2003,18913,6010,4989,190,18913,18913,18913,18913,18913
29/11/2003,16004,2496,1897,27,16004,16004,16004,16004,16004
27/12/2003,16213,3558,3062,136,16213,16213,16213,16213,16213
18/12/2003,18840,4518,3550,175,18840,18840,18840,18840,18840
28/11/2003,14855,2364,1653,109,14855,14855,14855,14855,14855
19/11/2003,18434,4155,3170,385,18434,18434,18434,18434,18434
29/10/2003,18152,2750,1827,186,18152,18152,18152,18152,18152
26/12/2003,18144,3930,3384,388,18144,18144,18144,18144,18144
17/12/2003,18614,5280,4062,322,18614,18614,18614,18614,18614
27/11/2003,13646,1036,718,35,13646,13646,13646,13646,13646
18/11/2003,18256,4090,3130,451,18256,18256,18256,18256,18256
28/10/2003,18140,2207,1319,152,18140,18140,18140,18140,18140
19/10/2003,17370,1879,1721,74,17370,17370,17370,17370,17370
25/12/2003,15648,2617,2223,160,15648,15648,15648,15648,15648
16/12/2003,18362,3052,2079,207,18362,18362,18362,18362,18362
26/11/2003,18653,2431,1758,33,18653,18653,18653,18653,18653
17/11/2003,18560,6424,5045,851,18560,18560,18560,18560,18560
27/10/2003,18458,5393,4284,593,18458,18458,18458,18458,18458
18/10/2003,15427,1175,1092,82,15427,15427,15427,15427,15427
24/12/2003,16544,3080,2524,124,16544,16544,16544,16544,16544
15/12/2003,18613,5189,4052,564,18613,18613,18613,18613,18613
25/11/2003,18595,3054,2126,50,18595,18595,18595,18595,18595
16/11/2003,17569,4520,3906,179,17569,17569,17569,17569,17569
26/10/2003,17365,5264,4265,945,17365,17365,17365,17365,17365
17/10/2003,18475,2389,1758,67,18475,18475,18475,18475,18475
23/12/2003,18793,4293,3430,85,18793,18793,18793,18793,18793
14/12/2003,17526,6714,4966,904,17526,17526,17526,17526,17526
24/11/2003,18375,3884,2968,374,18375,18375,18375,18375,18375
15/11/2003,15671,1554,1271,102,15671,15671,15671,15671,15671
25/10/2003,15422,1619,1190,115,15422,15422,15422,15422,15422
16/10/2003,18440,1935,1428,99,18440,18440,18440,18440,18440
31/12/2003,16434,1633,1479,93,16434,16434,16434,16434,16434
22/12/2003,18835,2878,2474,194,18835,18835,18835,18835,18835
13/12/2003,15722,3111,2308,223,15722,15722,15722,15722,15722
23/11/2003,17607,3412,2517,251,17607,17607,17607,17607,17607
14/11/2003,18587,3107,2603,328,18587,18587,18587,18587,18587
24/10/2003,18492,2186,1671,107,18492,18492,18492,18492,18492
15/10/2003,18133,2654,1978,237,18133,18133,18133,18133,18133
30/12/2003,18646,4185,3543,132,18646,18646,18646,18646,18646
21/12/2003,17936,3338,2821,143,17936,17936,17936,17936,17936
12/12/2003,18597,3471,2603,220,18597,18597,18597,18597,18597
22/11/2003,15713,2746,2151,174,15713,15713,15713,15713,15713
13/11/2003,18562,4967,3708,611,18562,18562,18562,18562,18562
23/10/2003,18453,1648,1191,69,18453,18453,18453,18453,18453
14/10/2003,18113,4013,3024,195,18113,18113,18113,18113,18113
20/12/2003,16642,3852,3471,70,16642,16642,16642,16642,16642
11/12/2003,18569,4069,3191,426,18569,18569,18569,18569,18569
30/11/2003,18214,3318,2504,52,18214,18214,18214,18214,18214
21/11/2003,18615,2999,2198,103,18615,18615,18615,18615,18615
12/11/2003,18276,5890,4173,617,18276,18276,18276,18276,18276
31/10/2003,18363,2517,1762,206,18363,18363,18363,18363,18363
22/10/2003,18151,1857,1424,139,18151,18151,18151,18151,18151
13/10/2003,18423,1344,1069,74,18423,18423,18423,18423,18423
10/12/2003,18262,5097,4097,494,18262,18262,18262,18262,18262
20/11/2003,18589,3291,2467,133,18589,18589,18589,18589,18589
11/11/2003,18264,2924,2045,159,18264,18264,18264,18264,18264
30/10/2003,18449,3027,2070,147,18449,18449,18449,18449,18449
21/10/2003,18123,1825,1364,156,18123,18123,18123,18123,18123
12/10/2003,17356,1512,1307,72,17356,17356,17356,17356,17356
10/11/2003,18545,2122,1308,123,18545,18545,18545,18545,18545
20/10/2003,18440,1418,1147,93,18440,18440,18440,18440,18440
11/10/2003,15430,1564,1344,68,15430,15430,15430,15430,15430
10/10/2003,18465,3460,2759,83,18465,18465,18465,18465,18465
9/9/2004,20192,3383,2831,386,20192,20192,20192,20192,20192
8/9/2004,19837,3702,3058,234,19837,19837,19837,19837,19837
9/8/2004,20601,2684,2340,149,20601,20601,20601,20601,20601
7/9/2004,20295,3827,3457,259,20295,20295,20295,20295,20295
8/8/2004,19672,2492,2371,115,19672,19672,19672,19672,19672
9/7/2004,20459,5473,4529,279,20459,20459,20459,20459,20459
6/9/2004,19507,3566,3296,1113,19507,19507,19507,19507,19507
7/8/2004,18158,1906,1967,107,18158,18158,18158,18158,18158
8/7/2004,20439,3312,2997,287,20439,20439,20439,20439,20439
9/6/2004,19756,6610,5137,561,19756,19756,19756,19756,19756
5/9/2004,16698,2852,2771,1968,16698,16698,16698,16698,16698
6/8/2004,20592,2760,2510,123,20592,20592,20592,20592,20592
7/7/2004,20210,5816,4811,585,20210,20210,20210,20210,20210
8/6/2004,19673,4383,3565,241,19673,19673,19673,19673,19673
9/5/2004,18881,3469,2638,265,18881,18881,18881,18881,18881
4/9/2004,17401,3375,3285,1928,17401,17401,17401,17401,17401
5/8/2004,20583,4610,3827,199,20583,20583,20583,20583,20583
6/7/2004,20371,4394,3573,185,20371,20371,20371,20371,20371
7/6/2004,19992,4259,3418,202,19992,19992,19992,19992,19992
8/5/2004,17148,1498,1218,116,17148,17148,17148,17148,17148
9/4/2004,19980,1997,1696,98,19980,19980,19980,19980,19980
3/9/2004,20592,4093,3634,1195,20592,20592,20592,20592,20592
4/8/2004,20344,6319,4933,356,20344,20344,20344,20344,20344
5/7/2004,19651,3589,2801,139,19651,19651,19651,19651,19651
6/6/2004,18974,2908,2505,109,18974,18974,18974,18974,18974
7/5/2004,19951,4703,3813,152,19951,19951,19951,19951,19951
8/4/2004,19997,3918,3273,156,19997,19997,19997,19997,19997
9/3/2004,19607,2263,1904,201,19607,19607,19607,19607,19607
2/9/2004,20580,3674,3178,186,20580,20580,20580,20580,20580
3/8/2004,20376,3527,2930,243,20376,20376,20376,20376,20376
4/7/2004,16468,1574,1368,145,16468,16468,16468,16468,16468
5/6/2004,17342,2163,1835,103,17342,17342,17342,17342,17342
