año, destino, vuelos_totales,tiempo_atrasado_promedio_salida, atrasos_totales_salida, CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
2004, CRW, 5438, 1088, 52.14246, 168, 9421, 5450, 23541, 29, 22564
2004, CSG, 2173, 428, 35.35747, 113, 3247, 1542, 9944, 132, 292
2004, CVG, 208011, 38577, 43.41942, 5656, 731230, 310163, 525440, 1344, 309189
2004, DAB, 4025, 1016, 56.40551, 105, 15167, 3238, 34567, 239, 13501
2004, DAL, 45086, 8674, 40.64018, 1186, 86632, 15264, 59600, 330, 225744
2004, DAY, 16251, 2657, 52.46782, 418, 28135, 7902, 89533, 283, 60920
2004, DBQ, 1180, 245, 50.40816, 44, 1376, 99, 6666, 0, 8582
2004, DCA, 93432, 12343, 46.45224, 2349, 137785, 48425, 354910, 1141, 225824
2004, DEN, 155205, 22130, 50.82485, 1379, 408446, 83254, 361747, 1190, 479199
2004, DFW, 344834, 63454, 49.14215, 5535, 1065746, 553605, 1015491, 3991, 971840
2004, DHN, 2028, 425, 43.29411, 67, 4982, 2892, 9799, 154, 1038
2004, DLG, 251, 90, 57.41111, 14, 689, 0, 181, 483, 3646
2004, DLH, 1518, 241, 44.21576, 45, 4634, 1258, 5676, 91, 3331
2004, DRO, 457, 63, 56.93650, 13, 2444, 1073, 70, 40, 254
2004, DSM, 11524, 2126, 52.87206, 323, 31951, 9632, 49683, 94, 43075
2004, DTW, 146598, 24162, 47.74720, 2171, 632843, 154657, 603725, 2318, 221306
2004, DUT, 55, 37, 32.02702, 18, 215, 0, 48, 0, 883
2004, EFD, 1077, 77, 22.59740, 43, 377, 606, 1290, 3, 631
2004, EGE, 1280, 237, 70.22784, 34, 4241, 2371, 6867, 0, 6749
2004, EKO, 2697, 522, 35.32375, 100, 4829, 2857, 6317, 120, 5489
2004, ELP, 21551, 2994, 49.94589, 183, 29573, 7695, 33979, 139, 85147
2004, ERI, 1078, 154, 42.01948, 44, 1662, 1150, 1929, 0, 2609
2004, EUG, 5442, 1004, 46.58665, 184, 12272, 1844, 21010, 15, 12622
2004, EVV, 5436, 1285, 45.94007, 287, 13405, 7112, 27721, 0, 21601
2004, EWR, 158150, 30496, 54.03964, 3883, 416892, 88870, 1055493, 9299, 768936
2004, EYW, 641, 258, 49.05426, 21, 4758, 2048, 4187, 16, 371
2004, FAI, 5413, 1032, 47.46705, 127, 11882, 964, 4150, 441, 31932
2004, FAR, 3912, 575, 57.24173, 105, 12203, 1983, 14875, 203, 9107
2004, FAT, 13728, 1999, 48.57128, 328, 43662, 9857, 28606, 528, 22290
2004, FAY, 1773, 434, 55.37327, 45, 5714, 1487, 16197, 103, 1069
2004, FCA, 3310, 243, 48.73251, 60, 7485, 1789, 4348, 230, 1929
2004, FLL, 66511, 11714, 50.88961, 987, 137290, 24335, 293119, 2841, 288545
2004, FLO, 1040, 209, 50.12440, 35, 2007, 1837, 6315, 15, 665
2004, FMN, 1, 1, 240.00000, , 0, 193, 0, 0, 0
2004, FNT, 6829, 1186, 53.08600, 111, 20019, 11646, 30251, 63, 12284
2004, FSD, 5189, 832, 53.75721, 137, 13628, 2572, 26103, 119, 13830
2004, FSM, 1814, 258, 51.87984, 52, 3357, 1160, 3646, 2, 7878
2004, FWA, 6770, 1520, 50.69078, 293, 17415, 5976, 39152, 1756, 27083
2004, GEG, 14263, 1970, 49.92233, 197, 34009, 8820, 17749, 1184, 43905
2004, GFK, 964, 100, 45.03000, 14, 1659, 906, 1555, 68, 1312
2004, GGG, 1094, 82, 46.51219, 17, 730, 728, 1101, 16, 2077
2004, GJT, 3633, 625, 51.28320, 147, 10663, 8456, 6923, 232, 5709
2004, GNV, 2354, 486, 51.26131, 63, 5876, 3976, 13923, 84, 603
2004, GPT, 5998, 1056, 53.97064, 106, 11535, 4157, 34759, 118, 11983
2004, GRB, 5739, 958, 48.03653, 163, 11098, 4253, 19450, 13, 22658
2004, GRK, 2232, 352, 54.19318, 75, 6884, 1507, 3181, 25, 9005
2004, GRR, 16309, 2805, 52.85383, 382, 38604, 16186, 75933, 146, 53535
2004, GSO, 19439, 3353, 52.61646, 524, 44609, 17409, 96513, 124, 49800
2004, GSP, 15141, 2791, 49.28878, 488, 25174, 14994, 72994, 382, 49568
2004, GST, 92, 15, 31.33333, 2, 55, 0, 132, 0, 443
2004, GTF, 3780, 331, 37.27794, 79, 4930, 1327, 4423, 141, 4269
2004, GTR, 1400, 380, 46.20000, 52, 2751, 1161, 14759, 15, 271
2004, GUC, 169, 16, 39.87500, 5, 224, 102, 482, 7, 318
2004, HDN, 825, 121, 69.95867, 5, 1632, 757, 5003, 0, 3362
2004, HLN, 2663, 279, 37.60931, 98, 6528, 2217, 2973, 56, 1131
2004, HNL, 35880, 1878, 60.75026, 96, 73946, 1701, 28269, 1377, 36340
2004, HOU, 59066, 12966, 43.96660, 1238, 140009, 28023, 106942, 429, 302970
2004, HPN, 8407, 1708, 56.71487, 349, 23930, 10371, 60788, 217, 31774
2004, HRL, 5884, 819, 51.28205, 57, 5351, 2680, 8127, 0, 27265
2004, HSV, 11890, 2212, 47.98327, 377, 30583, 15112, 51332, 25, 28915
2004, HTS, 1126, 221, 40.62895, 58, 2283, 2116, 5404, 0, 90
2004, HVN, 655, 105, 50.28571, 25, 2254, 2597, 2741, 5, 229
2004, IAD, 132797, 25513, 53.82346, 2856, 305403, 67481, 487613, 3609, 701864
2004, IAH, 202030, 24682, 52.86933, 1825, 455608, 155621, 916045, 1458, 433777
2004, ICT, 10239, 2005, 57.79052, 246, 31231, 8357, 60158, 62, 34419
2004, IDA, 3197, 376, 46.54521, 53, 6671, 4234, 6448, 0, 4514
2004, ILE, 2969, 400, 52.60750, 61, 6008, 5444, 2937, 1, 8559
2004, ILM, 3361, 616, 47.63149, 83, 5438, 2779, 15712, 156, 7173
2004, IND, 42098, 6101, 54.12817, 509, 78418, 19198, 183008, 2393, 131509
2004, IPL, 716, 67, 35.47761, 7, 1446, 119, 150, 0, 1071
2004, ISP, 12505, 2081, 44.96444, 237, 23657, 14530, 28676, 634, 32178
2004, ITO, 2526, 79, 46.84810, 5, 1062, 78, 77, 39, 2627
2004, IYK, 1054, 73, 41.82191, 29, 2069, 513, 190, 18, 446
2004, JAC, 3533, 583, 54.34476, 71, 12238, 3229, 11084, 617, 11287
2004, JAN, 11523, 1826, 50.21631, 198, 19384, 8919, 34803, 289, 42168
2004, JAX, 30212, 5265, 52.62602, 645, 61970, 20560, 119746, 304, 106942
2004, JFK, 91501, 16948, 47.82953, 1340, 306132, 81716, 413747, 7378, 245502
2004, JNU, 4577, 1017, 51.36283, 138, 13310, 1962, 3785, 0, 30102
2004, KOA, 6344, 275, 81.50545, 11, 12586, 405, 4788, 79, 8364
2004, KTN, 2491, 476, 52.08823, 57, 3527, 1023, 1587, 12, 17687
2004, LAN, 6208, 948, 48.20464, 185, 9701, 4384, 15244, 18, 19792
2004, LAS, 158177, 31748, 49.18952, 1484, 475532, 34450, 449757, 5143, 834734
2004, LAW, 2104, 163, 59.42944, 31, 2938, 1380, 2825, 0, 4051
2004, LAX, 232621, 32371, 45.36628, 2508, 560917, 44631, 462588, 27433, 580551
2004, LBB, 9431, 1284, 52.78582, 132, 13703, 6166, 13003, 138, 40310
2004, LCH, 1593, 129, 71.24806, 21, 2499, 1314, 8250, 85, 2751
2004, LEX, 10063, 1988, 53.06388, 272, 26489, 14665, 50391, 141, 23440
2004, LFT, 3840, 539, 55.81076, 52, 5584, 3014, 21321, 71, 9511
2004, LGA, 127513, 22385, 48.65901, 4347, 251948, 124832, 569145, 1583, 465262
2004, LGB, 11388, 1009, 48.07036, 92, 12875, 3543, 19110, 558, 20393
2004, LIH, 7469, 287, 61.95121, 29, 6781, 179, 3128, 0, 10615
2004, LIT, 17506, 3126, 50.33557, 334, 37892, 11252, 53007, 258, 81426
2004, LNK, 2267, 459, 57.31154, 87, 5989, 2312, 21497, 0, 6358
2004, LNY, 228, 14, 21.78571, 10, 291, 0, 0, 0, 0
2004, LRD, 2263, 258, 64.40697, 26, 4108, 341, 5318, 9, 8857
2004, LSE, 1580, 298, 45.43624, 54, 3341, 283, 8866, 23, 7731
2004, LWB, 170, 44, 40.13636, , 308, 25, 1607, 0, 0
2004, LYH, 1041, 185, 44.70810, 26, 1673, 714, 6863, 0, 112
2004, MAF, 7900, 1063, 48.66603, 85, 7377, 2633, 11540, 30, 34802
2004, MBS, 3934, 546, 53.72344, 130, 8492, 2057, 17947, 89, 8734
2004, MCI, 59278, 9319, 50.79096, 670, 96661, 30496, 185863, 860, 215227
2004, MCN, 1740, 374, 58.71390, 77, 12790, 3022, 7434, 60, 344
2004, MCO, 108762, 18370, 48.92830, 2240, 229154, 57489, 362795, 3867, 403707
2004, MDT, 10286, 1881, 55.48697, 271, 28564, 17164, 54454, 69, 27915
2004, MDW, 91723, 18419, 49.71057, 1056, 227215, 36001, 354400, 5016, 457404
2004, MEI, 1070, 351, 45.85185, 36, 2217, 2318, 13448, 119, 435
2004, MEM, 48724, 8025, 49.52099, 749, 140873, 48292, 199156, 694, 121995
2004, MFE, 3161, 332, 67.05120, 27, 5468, 2129, 8285, 0, 8588
2004, MFR, 4676, 760, 45.35526, 122, 11395, 3800, 15945, 206, 3584
2004, MGM, 3511, 943, 51.98091, 73, 12533, 5726, 25366, 8, 6340
2004, MHT, 23880, 3258, 55.97329, 340, 36716, 15212, 107490, 717, 70901
2004, MIA, 65251, 12563, 56.42927, 1215, 279741, 81766, 237766, 3499, 175870
2004, MKE, 21699, 3074, 55.32693, 406, 43529, 9456, 97261, 302, 71421
2004, MKK, 227, 19, 13.05263, 17, 0, 0, 0, 0, 224
2004, MLB, 2754, 580, 48.40517, 95, 6520, 2258, 18632, 30, 5356
2004, MLI, 4058, 773, 49.86287, 124, 9664, 4070, 19504, 85, 14453
2004, MLU, 3520, 560, 52.58928, 50, 8364, 9880, 11241, 0, 1703
2004, MOB, 5065, 915, 50.60218, 124, 10125, 13807, 22465, 29, 10091
2004, MOD, 1410, 322, 42.01863, 71, 2299, 1089, 9763, 0, 2092
2004, MOT, 1110, 101, 54.29702, 11, 1836, 465, 1267, 57, 2554
2004, MQT, 826, 171, 66.77192, 33, 8095, 1305, 1318, 0, 41
2004, MRY, 7289, 999, 48.22922, 169, 11617, 3558, 22595, 153, 13318
2004, MSN, 8696, 1484, 53.51347, 219, 13977, 6451, 36885, 32, 39556
2004, MSO, 4536, 448, 44.27008, 86, 9551, 4481, 5812, 215, 4622
2004, MSP, 146935, 21523, 44.53872, 1912, 499955, 103183, 620532, 945, 193326
2004, MSY, 53167, 8148, 50.22619, 755, 79768, 23830, 158229, 1752, 191852
2004, MTJ, 2518, 394, 46.57614, 37, 6953, 3721, 2494, 141, 6454
2004, MYR, 7849, 1303, 51.35149, 173, 17518, 9358, 36003, 33, 10998
2004, OAK, 70850, 11277, 42.18302, 689, 123028, 11863, 93418, 1762, 255193
2004, OGD, 4, 4, 188.50000, , 183, 472, 0, 0, 0
2004, OGG, 13735, 903, 71.43078, 63, 24488, 1781, 11039, 487, 28495
2004, OKC, 22465, 3745, 51.63658, 371, 39728, 12672, 65094, 579, 99303
2004, OMA, 21353, 3186, 54.40677, 232, 50680, 11997, 78656, 296, 65172
2004, OME, 1045, 375, 44.39466, 46, 4315, 159, 1267, 124, 10533
2004, ONT, 36483, 5146, 45.47862, 379, 64874, 10271, 42266, 1384, 126055
2004, ORD, 376170, 99327, 53.33712, 11725, 1439813, 351619, 1685109, 1418, 2692545
2004, ORF, 24013, 4275, 55.47415, 425, 53242, 14686, 98821, 566, 104005
2004, OTZ, 1023, 337, 42.95548, 51, 2754, 549, 1076, 128, 9651
2004, OXR, 1755, 137, 30.49635, 43, 2874, 427, 442, 18, 1470
2004, PBI, 27545, 4068, 50.64036, 416, 43886, 8445, 109371, 685, 89895
2004, PDX, 55807, 7968, 46.12575, 1038, 120078, 15391, 96987, 1706, 155765
2004, PFN, 3231, 735, 53.90476, 92, 12388, 3875, 21238, 138, 770
2004, PHF, 5529, 1131, 61.05570, 91, 12632, 3403, 42763, 53, 16101
2004, PHL, 121721, 30171, 52.63839, 2853, 517777, 69886, 683812, 2673, 705734
2004, PHX, 170209, 32032, 44.87546, 1578, 559148, 28764, 410670, 5081, 538717
2004, PIA, 4131, 1040, 50.05673, 210, 7269, 3251, 32333, 35, 18619
2004, PIE, 2325, 276, 55.98550, 33, 2364, 1188, 8560, 22, 8356
2004, PIH, 1855, 268, 57.45522, 39, 5040, 4506, 4538, 201, 3163
2004, PIT, 62629, 9915, 51.47675, 1063, 118942, 40719, 263383, 139, 203718
2004, PNS, 7223, 1419, 47.57434, 281, 16821, 5494, 31373, 40, 24845
2004, PSC, 4162, 453, 50.25827, 71, 14213, 4898, 5212, 50, 3631
2004, PSG, 728, 225, 45.56444, 36, 555, 118, 613, 80, 7934
2004, PSP, 12072, 1825, 49.72164, 171, 39754, 3458, 29866, 418, 26956
2004, PUB, 3, 3, 69.33333, 1, 101, 58, 0, 0, 0
2004, PVD, 30447, 4457, 55.58133, 387, 46039, 16043, 140088, 1174, 92695
2004, PWM, 10968, 2338, 54.34473, 487, 24910, 11621, 69232, 324, 51630
2004, RAP, 4308, 404, 50.47029, 64, 9084, 4838, 5559, 158, 5089
2004, RDD, 2165, 397, 52.14357, 41, 4658, 495, 13130, 0, 3131
2004, RDM, 2488, 404, 45.92574, 59, 6425, 3683, 6487, 18, 1569
2004, RDU, 62153, 11538, 50.86141, 1597, 143301, 35246, 259934, 1180, 244451
2004, RIC, 17139, 2932, 55.15245, 353, 43770, 10241, 95399, 73, 49449
2004, RNO, 30538, 5083, 49.84910, 327, 53224, 13010, 76892, 629, 131972
2004, ROA, 4698, 1070, 51.34485, 206, 11717, 11256, 26663, 83, 6652
2004, ROC, 19065, 3731, 57.15518, 374, 48549, 17852, 113345, 239, 73227
2004, RST, 2395, 407, 40.76904, 127, 2899, 544, 12309, 0, 8173
2004, RSW, 21899, 2980, 53.42516, 270, 42858, 6844, 77831, 525, 66235
2004, SAN, 86096, 12587, 44.99277, 944, 140276, 18934, 168961, 3282, 285279
2004, SAT, 38631, 5903, 51.00169, 555, 58748, 23228, 112892, 104, 132196
2004, SAV, 13194, 2321, 53.52606, 270, 25785, 12725, 65000, 298, 40971
2004, SBA, 11585, 1284, 46.01168, 228, 25307, 2523, 26736, 294, 9233
2004, SBN, 4873, 1140, 47.52017, 169, 14457, 9308, 22168, 122, 12620
2004, SBP, 5657, 734, 47.68664, 90, 10631, 1801, 12876, 210, 11968
2004, SCC, 356, 75, 38.85333, 28, 424, 0, 119, 0, 2213
2004, SCE, 1709, 197, 44.24873, 60, 3486, 951, 2080, 0, 2878
2004, SDF, 23192, 4064, 52.11934, 421, 51214, 24232, 88632, 402, 82013
2004, SEA, 109418, 20601, 49.00441, 1280, 439667, 32798, 265608, 5268, 335274
2004, SFO, 130008, 18334, 47.20568, 1768, 339043, 32796, 288008, 452, 349496
2004, SGF, 6485, 1213, 58.33470, 163, 17422, 5276, 35259, 75, 28078
2004, SGU, 2839, 457, 43.74835, 36, 8820, 1988, 6946, 133, 3608
2004, SHV, 8940, 1393, 51.32089, 200, 19278, 11721, 32918, 226, 18511
2004, SIT, 1332, 191, 57.74345, 13, 1799, 495, 988, 44, 6761
2004, SJC, 62916, 9509, 45.46040, 849, 104607, 7810, 117277, 2539, 230005
2004, SJT, 2712, 298, 51.59395, 61, 3593, 3013, 4017, 32, 6007
2004, SJU, 26633, 3412, 60.22919, 330, 90686, 1845, 72533, 900, 89944
2004, SLC, 138724, 17734, 45.66770, 1547, 425626, 60565, 338446, 1322, 235212
2004, SMF, 48633, 8703, 46.75215, 447, 102792, 7287, 90499, 1377, 216506
2004, SMX, 2127, 154, 38.59090, 35, 1878, 744, 1488, 94, 2345
2004, SNA, 47971, 6678, 43.19137, 632, 76508, 6481, 122875, 1750, 133415
2004, SPS, 2206, 198, 65.18686, 45, 4552, 3189, 2007, 0, 4463
2004, SRQ, 6311, 924, 44.25757, 154, 13675, 4717, 17919, 0, 9723
2004, STL, 61259, 9312, 51.68707, 832, 97506, 29144, 194638, 882, 191312
2004, STT, 3294, 414, 65.55555, 45, 11468, 373, 10632, 114, 11885
2004, STX, 407, 58, 37.10344, 7, 531, 163, 1008, 59, 993
2004, SUN, 3078, 407, 26.62899, 197, 4970, 1942, 4059, 293, 2889
2004, SWF, 3166, 607, 55.13179, 81, 9619, 3504, 19996, 53, 13735
2004, SYR, 15170, 2659, 54.82813, 281, 36339, 9178, 81095, 378, 54891
2004, TLH, 5366, 992, 48.84979, 146, 14978, 13061, 20084, 31, 6329
2004, TOL, 5557, 1104, 47.36865, 224, 13778, 9055, 18105, 0, 17695
2004, TPA, 71742, 10832, 50.21076, 1167, 120979, 40538, 216473, 1236, 235338
2004, TRI, 3951, 782, 45.18286, 159, 7245, 3776, 15855, 175, 9621
2004, TUL, 21480, 3352, 51.38365, 394, 35869, 13370, 67958, 316, 79940
2004, TUS, 17845, 2370, 52.57257, 103, 37768, 7356, 42436, 337, 49973
2004, TVC, 2987, 741, 57.40485, 114, 5330, 1836, 14870, 42, 25506
2004, TWF, 2053, 447, 53.56152, 46, 5905, 7360, 7090, 193, 4140
2004, TXK, 2001, 199, 54.87939, 47, 4552, 3118, 2192, 0, 2901
2004, TYR, 3595, 332, 52.84036, 60, 3620, 4360, 4650, 0, 5998
2004, TYS, 13733, 2374, 54.14490, 316, 29644, 11799, 69289, 152, 41421
2004, VCT, 1031, 117, 33.67521, 44, 1922, 1120, 708, 0, 985
2004, VIS, 669, 88, 10.44318, 60, 344, 64, 55, 0, 543
2004, VLD, 1400, 244, 52.03688, 29, 3631, 1259, 7786, 0, 470
2004, VPS, 6492, 1249, 54.25140, 240, 20718, 7520, 35143, 602, 19447
2004, WRG, 727, 184, 45.88043, 32, 851, 698, 385, 38, 6401
2004, WYS, 240, 44, 18.95454, 17, 132, 142, 361, 0, 316
2004, XNA, 13428, 2686, 55.00260, 462, 41745, 11982, 72623, 36, 42095
2004, YAK, 728, 188, 54.74468, 28, 688, 193, 571, 0, 8458
2004, YUM, 1299, 118, 43.47457, 9, 2668, 120, 743, 377, 1405
2005, ABE, 4742, 757, 51.08190, 151, 14584, 5626, 18545, 0, 3124
2005, ABI, 2749, 312, 53.63461, 48, 9149, 1532, 3101, 10, 4823
2005, ABQ, 36956, 5117, 47.18037, 221, 63868, 5333, 56594, 740, 126301
2005, ABY, 1390, 302, 41.71192, 87, 4073, 992, 8119, 34, 204
2005, ACK, 227, 89, 58.56179, 25, 1049, 350, 3086, 44, 2338
2005, ACT, 2947, 236, 41.42372, 50, 3097, 1261, 3562, 0, 4588
2005, ACV, 4042, 835, 47.54610, 178, 11804, 3378, 19113, 22, 8786
2005, ACY, 1037, 112, 46.75000, 21, 2870, 1192, 2049, 32, 31
2005, ADK, 102, 50, 44.42000, 6, 887, 0, 71, 552, 470
2005, ADQ, 665, 206, 39.15533, 48, 1804, 136, 929, 1034, 5279
2005, AEX, 2595, 406, 48.40640, 93, 5557, 3340, 14526, 30, 3297
2005, AGS, 2764, 823, 49.35479, 204, 12234, 4648, 25941, 0, 4892
2005, AKN, 389, 122, 66.81967, 16, 1755, 249, 370, 268, 5262
2005, ALB, 18360, 2965, 56.26408, 246, 42542, 7171, 76955, 94, 64937
2005, AMA, 8245, 999, 42.74274, 195, 7660, 2907, 9194, 64, 28820
2005, ANC, 20767, 5003, 49.64421, 424, 106768, 4431, 41730, 358, 110907
2005, APF, 1037, 250, 48.04800, 56, 3309, 2546, 6687, 0, 571
2005, ATL, 433678, 112367, 50.26106, 13837, 1873022, 635183, 1344973, 1167, 2273119
2005, ATW, 2392, 443, 48.45146, 86, 10549, 3205, 7839, 108, 1310
2005, AUS, 41696, 5636, 52.05731, 435, 69785, 18846, 119191, 641, 121841
2005, AVL, 4458, 1203, 55.54696, 190, 17612, 7266, 42278, 244, 9364
2005, AVP, 2597, 648, 53.62345, 115, 12763, 5447, 15001, 153, 1357
2005, AZO, 4442, 732, 45.43169, 199, 13222, 5090, 15397, 47, 6582
2005, BDL, 37246, 5687, 51.23457, 719, 60880, 19928, 165387, 988, 117224
2005, BET, 1139, 378, 47.35449, 49, 3364, 61, 1755, 546, 13528
2005, BFL, 4040, 496, 49.74596, 49, 8548, 1274, 12025, 77, 5967
2005, BGM, 1042, 145, 42.47586, 48, 4177, 1303, 1823, 8, 0
2005, BGR, 5280, 921, 55.86862, 151, 22429, 9969, 27708, 86, 7046
2005, BHM, 21606, 3357, 49.52040, 419, 46412, 14300, 67817, 21, 63135
2005, BIL, 5375, 607, 56.78747, 61, 15966, 4613, 6804, 91, 10505
2005, BIS, 2426, 214, 49.96261, 37, 5020, 1833, 2762, 35, 4818
2005, BMI, 2521, 548, 52.19525, 103, 3486, 748, 16844, 0, 12599
2005, BNA, 59100, 9965, 49.19157, 706, 111168, 18879, 153436, 936, 249352
2005, BOI, 16785, 2318, 51.65875, 158, 35096, 3507, 36272, 160, 55731
2005, BOS, 128006, 26485, 50.68767, 4199, 334895, 145487, 594249, 2612, 528719
2005, BPT, 1248, 170, 37.55882, 61, 1526, 1574, 2368, 0, 1191
2005, BQK, 1290, 330, 46.32121, 68, 5297, 2367, 9150, 0, 820
2005, BQN, 790, 56, 102.41071, 3, 4649, 29, 1770, 71, 781
2005, BRO, 1876, 171, 50.63157, 49, 1863, 470, 6801, 9, 3821
2005, BRW, 666, 276, 53.26811, 15, 2715, 164, 706, 1578, 8203
2005, BTM, 1337, 155, 27.67096, 70, 1657, 641, 1395, 0, 1184
2005, BTR, 10123, 2176, 55.33134, 356, 44609, 11497, 45419, 291, 37120
2005, BTV, 8982, 1673, 57.25762, 228, 25515, 8073, 55401, 103, 36183
2005, BUF, 27079, 5116, 56.57486, 456, 67609, 17021, 129701, 538, 121097
2005, BUR, 29125, 4823, 46.81919, 285, 43805, 8752, 55467, 1212, 125684
2005, BWI, 106789, 20025, 49.52234, 1407, 259537, 45454, 291538, 3210, 468362
2005, BZN, 5281, 547, 47.07495, 65, 12365, 4421, 7395, 145, 9009
2005, CAE, 11250, 2487, 56.00080, 362, 34713, 15523, 71811, 212, 35887
2005, CAK, 10108, 2057, 57.62323, 250, 31231, 10568, 62153, 34, 28886
2005, CDC, 1001, 135, 46.64444, 25, 1166, 1394, 1553, 55, 2027
2005, CDV, 726, 215, 60.73953, 12, 1573, 31, 1282, 140, 10654
2005, CEC, 1001, 228, 48.39912, 53, 1048, 1608, 7289, 0, 1997
2005, CHA, 5103, 1001, 44.15084, 286, 13530, 5617, 25921, 6, 6816
2005, CHO, 2139, 360, 36.08611, 108, 4545, 1863, 7691, 15, 812
2005, CHS, 14929, 2664, 51.06756, 398, 31275, 15516, 67227, 244, 43666
2005, CIC, 1062, 171, 54.03508, 23, 3623, 48, 4800, 0, 1923
2005, CID, 7369, 1148, 48.26045, 254, 16181, 3918, 25490, 6, 21355
2005, CKB, 1, 1, 130.00000, , 130, 0, 0, 0, 0
2005, CLD, 2088, 202, 35.56435, 35, 3533, 749, 1376, 0, 1878
2005, CLE, 89195, 13280, 54.77590, 1207, 192258, 42779, 411084, 539, 274570
2005, CLL, 3294, 283, 59.58303, 73, 5990, 3665, 3231, 38, 6580
2005, CLT, 114510, 21562, 45.79728, 1715, 266183, 36822, 456714, 33, 420455
2005, CMH, 37946, 5971, 54.68213, 769, 97101, 15216, 159705, 211, 122327
2005, CMI, 3802, 536, 41.94402, 201, 11486, 1882, 11906, 0, 4747
2005, COD, 962, 163, 44.06748, 18, 2936, 1264, 995, 0, 2186
2005, COS, 14444, 2069, 54.93136, 247, 50068, 12443, 37606, 1248, 27752
2005, CPR, 3542, 512, 48.09960, 50, 11643, 3645, 3642, 40, 7578
2005, CRP, 9474, 1254, 51.15470, 185, 12919, 7720, 25549, 7, 27900
2005, CRW, 5000, 803, 49.35990, 133, 14458, 7324, 20061, 11, 6317
2005, CSG, 1763, 475, 39.80210, 165, 8476, 2681, 9774, 0, 569
2005, CVG, 208645, 31998, 41.95324, 4606, 681774, 207809, 520072, 13937, 141805
2005, CWA, 182, 55, 61.70909, 8, 1094, 158, 2137, 0, 715
2005, CYS, 1, 1, 105.00000, , 0, 44, 0, 0, 0
2005, DAB, 3721, 919, 54.81392, 103, 11588, 1256, 32083, 61, 13835
2005, DAL, 42271, 7006, 38.26463, 969, 65498, 10865, 43120, 708, 161109
2005, DAY, 14371, 2444, 52.46440, 378, 42674, 5048, 75453, 101, 38152
2005, DBQ, 1408, 232, 44.01724, 62, 1293, 66, 4010, 0, 6875
2005, DCA, 104936, 17596, 48.81683, 2855, 224546, 72268, 461667, 1324, 364437
2005, DEN, 182849, 32372, 49.76529, 1975, 615791, 138374, 418518, 825, 680568
2005, DFW, 307678, 60194, 47.69241, 4140, 968624, 358060, 958153, 463, 1069777
2005, DHN, 1943, 533, 44.23452, 123, 9168, 2899, 11459, 282, 1955
2005, DLG, 237, 99, 51.81818, 11, 761, 0, 267, 460, 3812
2005, DLH, 1115, 156, 53.32051, 15, 4640, 1160, 2789, 57, 1874
2005, DRO, 548, 91, 51.17582, 11, 1989, 1463, 141, 17, 725
2005, DSM, 10755, 1922, 50.86732, 298, 28372, 6437, 35981, 22, 39854
2005, DTW, 136220, 29036, 49.05572, 2513, 790084, 147721, 635298, 4952, 286354
2005, EGE, 1543, 320, 67.77812, 28, 4939, 1175, 7719, 57, 13042
2005, EKO, 1981, 332, 29.29819, 129, 3905, 1525, 3021, 79, 2497
2005, ELP, 21953, 2834, 46.89378, 179, 32262, 4229, 29897, 44, 74799
2005, ERI, 1074, 118, 34.25423, 29, 2212, 1093, 1506, 16, 137
2005, EUG, 5680, 972, 51.16358, 125, 15056, 2519, 23745, 0, 13346
2005, EVV, 5857, 1176, 47.96003, 224, 14984, 6697, 27173, 35, 14444
2005, EWR, 155635, 37971, 54.37597, 4622, 520796, 110437, 886772, 8430, 1043560
2005, EYW, 969, 390, 44.67179, 64, 4879, 1331, 9444, 0, 1615
2005, FAI, 5295, 1289, 48.73079, 129, 15665, 797, 7355, 392, 42666
2005, FAR, 3862, 603, 54.94029, 98, 12831, 3751, 12308, 182, 8152
2005, FAT, 13727, 1720, 48.43662, 180, 41454, 5630, 32313, 116, 14130
2005, FAY, 1434, 345, 54.35072, 36, 4647, 1801, 12494, 66, 1453
2005, FCA, 3530, 360, 47.49166, 84, 5405, 2590, 3657, 195, 4375
2005, FLL, 70339, 16199, 53.04012, 1367, 173042, 30096, 420948, 2244, 410664
2005, FLO, 966, 250, 43.04800, 72, 3461, 897, 7059, 0, 1035
2005, FNT, 7526, 1299, 53.17551, 166, 21897, 4511, 33936, 0, 21148
2005, FSD, 4759, 628, 56.21656, 96, 16324, 4993, 11907, 83, 6306
2005, FSM, 2105, 329, 59.24924, 39, 8695, 940, 3944, 0, 9521
2005, FWA, 6276, 1161, 45.98966, 275, 16371, 7008, 23909, 19, 10731
2005, GEG, 13761, 1853, 47.62493, 138, 34722, 4266, 13055, 468, 40417
2005, GFK, 823, 89, 47.53932, 21, 1944, 612, 1189, 0, 1330
2005, GGG, 1096, 82, 65.54878, 12, 2949, 529, 1855, 15, 1678
2005, GJT, 3973, 565, 47.78230, 74, 8725, 5272, 5659, 63, 7592
2005, GNV, 2241, 628, 52.66401, 130, 10508, 3468, 22311, 20, 2310
2005, GPT, 5825, 1289, 49.40729, 312, 13043, 3822, 34789, 54, 22214
2005, GRB, 7001, 1121, 49.65834, 212, 14590, 4650, 17735, 63, 26044
2005, GRK, 5636, 735, 48.50612, 136, 10224, 5263, 11892, 14, 18246
2005, GRR, 16038, 2756, 55.37989, 342, 45685, 18854, 67752, 314, 51914
